case;id;position;input;word;ldo;ldo_acc;ldo_acc_mean;ldo_acc_mean_dik;udo;udo_acc;udo_acc_mean;udo_acc_mean_dik;OND_mean_1;OLD20_m_mean_1;OLD20_sd_mean_1;OUP_mean_1;OS_mean_1;l1;l2;l3;l4;l5;l6;l7;l_avg.1;l_avg.2;l_avg.3;l_avg.4;l_avg.5;l_avg.6;l_avg.7;l_ratio_1;l_ratio_2;l_ratio_3;l_ratio_4;l_ratio_5;l_ratio_6;l_ratio_7;l_mean;l_min;l_max;l_sd;l_avg_mean;l_avg_min;l_avg_max;l_avg_sd;l_ratio_mean;l_ratio_min;l_ratio_max;l_ratio_sd;bg1;bg2;bg3;bg4;bg5;bg6;bg_avg.1;bg_avg.2;bg_avg.3;bg_avg.4;bg_avg.5;bg_avg.6;bg1_ratio;bg2_ratio;bg3_ratio;bg4_ratio;bg5_ratio;bg6_ratio;bg_mean;bg_min;bg_max;bg_sd;bg_avg_mean;bg_avg_min;bg_avg_max;bg_avg_sd;bg_ratio_mean;bg_ratio_min;bg_ratio_max;bg_ratio_sd;tg1;tg2;tg3;tg4;tg5;tg_mean;tg_min;tg_max;tg_sd;CV;CV_freq;CV_beg;CV_end;filter_$;LG_l_mean;LG_l_min;LG_l_avg_mean;LG_l_avg_min;LG_l_ratio_mean;LG_l_ratio_min;LG_bg_mean;LG_bg_min;LG_bg_avg_mean;LG_bg_avg_min;LG_bg_ratio_mean;LG_bg_ratio_min;LG_CV_freq;ZOND_mean_1;ZOLD20_m_mean_1;ZOLD20_sd_mean_1;ZOUP_mean_1;ZOS_mean_1;ZCV_beg;ZLG_CV_freq;ZLG_l_mean;ZLG_l_min;ZLG_l_avg_mean;ZLG_l_avg_min;ZLG_l_ratio_mean;ZLG_l_ratio_min;ZLG_bg_mean;ZLG_bg_min;ZLG_bg_avg_mean;ZLG_bg_avg_min;ZLG_bg_ratio_mean;ZLG_bg_ratio_min
3161;452;4;###hylätty###;hylätty;hylätty;1;1;1;hylätty;1;1;1;0;3,45;,510417786;3;0;106;90;173;66;267;260;24;92,4765100671141;52,8376383763838;157,965517241379;140,835051546392;235,241032998565;235,241032998565;52,8376383763838;1,14623702736048;1,70333123821496;1,09517572582406;,468633335773369;1,13500606844227;1,10524935503742;,454221663523989;140,857142857143;24;267;95,0446010590617;138,204917372112;52,8376383763838;235,241032998565;77,3473187055522;1,01540777345379;,454221663523989;1,70333123821496;,434546758300458;15;7;5;8;60;11;12,7777777777778;11,7333333333333;23,59375;16,5111111111111;57,9815950920245;18,015873015873;,851851851851852;1,67619047619048;4,71875;2,06388888888889;,966359918200409;1,63780663780664;2609;18;10000;4403,98331059508;23,4355733883533;11,7333333333333;57,9815950920245;17,4430788276011;1,98580796215638;,851851851851852;4,71875;1,41542696718127;1;3;3;6;9;4,4;1;9;3,13049516849971;CVCVCCV;2163;1;1;0;2,14877887492695;1,38021124171161;2,14052349564007;1,7229433982115;,0066404838225397;-,342732156499895;3,41647407910022;1,25527250510331;1,36987558368731;1,06942140875847;,297937247679844;-,0696359281413944;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3162;452;5;##hylätty####;hylätty;hylätty;1;1;1;hylätty;1;1;1;0;3,45;,510417786;3;0;106;90;173;66;267;260;24;92,4765100671141;52,8376383763838;157,965517241379;140,835051546392;235,241032998565;235,241032998565;52,8376383763838;1,14623702736048;1,70333123821496;1,09517572582406;,468633335773369;1,13500606844227;1,10524935503742;,454221663523989;140,857142857143;24;267;95,0446010590617;138,204917372112;52,8376383763838;235,241032998565;77,3473187055522;1,01540777345379;,454221663523989;1,70333123821496;,434546758300458;15;7;5;8;60;11;12,7777777777778;11,7333333333333;23,59375;16,5111111111111;57,9815950920245;18,015873015873;,851851851851852;1,67619047619048;4,71875;2,06388888888889;,966359918200409;1,63780663780664;1483,71428571429;17;10000;3755,7017859199;23,4355733883533;11,7333333333333;57,9815950920245;17,4430788276011;1,98580796215638;,851851851851852;4,71875;1,41542696718127;1;3;3;6;9;4,4;1;9;3,13049516849971;CVCVCCV;2163;1;1;0;2,14877887492695;1,38021124171161;2,14052349564007;1,7229433982115;,0066404838225397;-,342732156499895;3,17135027824478;1,23044892137827;1,36987558368731;1,06942140875847;,297937247679844;-,0696359281413944;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3163;452;6;#hylätty#####;hylätty;hylätty;1;1;1;hylätty;1;1;1;0;3,45;,510417786;3;0;106;90;173;66;267;260;24;92,4765100671141;52,8376383763838;157,965517241379;140,835051546392;235,241032998565;235,241032998565;52,8376383763838;1,14623702736048;1,70333123821496;1,09517572582406;,468633335773369;1,13500606844227;1,10524935503742;,454221663523989;140,857142857143;24;267;95,0446010590617;138,204917372112;52,8376383763838;235,241032998565;77,3473187055522;1,01540777345379;,454221663523989;1,70333123821496;,434546758300458;15;7;5;8;60;11;12,7777777777778;11,7333333333333;23,59375;16,5111111111111;57,9815950920245;18,015873015873;,851851851851852;1,67619047619048;4,71875;2,06388888888889;,966359918200409;1,63780663780664;59,8571428571429;15;163;55,7835954722311;23,4355733883533;11,7333333333333;57,9815950920245;17,4430788276011;1,98580796215638;,851851851851852;4,71875;1,41542696718127;1;3;3;6;9;4,4;1;9;3,13049516849971;CVCVCCV;2163;1;1;0;2,14877887492695;1,38021124171161;2,14052349564007;1,7229433982115;,0066404838225397;-,342732156499895;1,77711598295204;1,17609125905568;1,36987558368731;1,06942140875847;,297937247679844;-,0696359281413944;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3164;452;7;hylätty######;hylätty;hylätty;1;1;1;hylätty;1;1;1;0;3,45;,510417786;3;0;106;90;173;66;267;260;24;92,4765100671141;52,8376383763838;157,965517241379;140,835051546392;235,241032998565;235,241032998565;52,8376383763838;1,14623702736048;1,70333123821496;1,09517572582406;,468633335773369;1,13500606844227;1,10524935503742;,454221663523989;140,857142857143;24;267;95,0446010590617;138,204917372112;52,8376383763838;235,241032998565;77,3473187055522;1,01540777345379;,454221663523989;1,70333123821496;,434546758300458;15;7;5;8;60;11;12,7777777777778;11,7333333333333;23,59375;16,5111111111111;57,9815950920245;18,015873015873;,851851851851852;1,67619047619048;4,71875;2,06388888888889;,966359918200409;1,63780663780664;47;15;163;53,6345659688476;23,4355733883533;11,7333333333333;57,9815950920245;17,4430788276011;1,98580796215638;,851851851851852;4,71875;1,41542696718127;1;3;3;6;9;4,4;1;9;3,13049516849971;CVCVCCV;2163;1;1;0;2,14877887492695;1,38021124171161;2,14052349564007;1,7229433982115;,0066404838225397;-,342732156499895;1,67209785793572;1,17609125905568;1,36987558368731;1,06942140875847;,297937247679844;-,0696359281413944;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3165;453;1;######hytönen;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;4303,42857142857;18;10000;3881,04534273705;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;1;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;3,63381459891505;1,25527250510331;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937;,377252646704114;,894006572607146;,96167572616138;-1,58215396541109;,56350665259781;,535591062619406;,698363167576133;-,0212323658352241;-3,04781635819416;-,349339874978362;-2,68240368795723;,297594674232499;-,297984373253165;-1,0584215246198;-1,51083574222714;,466568969278511;-,787168415708376;1,07751747289267;-,515333280070437
3166;453;2;#####hytönen#;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;4022,28571428571;18;10000;4138,46000803381;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;0;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;3,60447291651695;1,25527250510331;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3167;453;3;####hytönen##;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;3452,85714285714;14;10000;4407,51673956252;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;0;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;3,53817861039339;1,14612803567824;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3168;453;4;###hytönen###;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;2596,14285714286;13;10000;4412,72222966623;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;0;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;3,4143285865728;1,11394335230684;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3169;453;5;##hytönen####;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;1472;10;10000;3760,84024299535;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;0;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;3,16790781000148;1;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3170;453;6;#hytönen#####;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;84,1428571428571;3;305;111,095197273072;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;0;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;1,92501725477284;,477121254719662;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3171;453;7;hytönen######;hytönen;hytönen;1;1;1;hytönen;1;1;1;1;3,45;,759154655;3;1;106;90;133;5;170;265;599;92,4765100671141;52,8376383763838;235,241032998565;15,8115942028986;362,577085088458;184,351206434316;362,577085088458;1,14623702736048;1,70333123821496;,565377554692217;,316223648029331;,468865813620088;1,43747364134782;1,65206248446137;195,428571428571;5;599;194,77752877138;186,553164608028;15,8115942028986;362,577085088458;141,555137114036;1,04136734396089;,316223648029331;1,70333123821496;,585832778008182;15;2;1;3;66;210;12,7777777777778;11,5625;5;5,92307692307692;42,7080291970803;150,849180327869;,851851851851852;5,78125;5;1,97435897435897;,647091351470914;,718329430132709;151,285714285714;1;599;227,043838854757;38,1367607043006;5;150,849180327869;56,938601515687;2,49548026796907;,647091351470914;5,78125;2,30724035505798;1;1;1;3;61;13,4;1;61;26,62329806767;CVCVCVC;1547;1;0;0;2,29098805736984;,698970004336019;2,27080262062502;1,19897565985109;,0176039545957204;-,500005655515068;2,17979792009323;0;1,58134380176735;,698970004336019;,397154140202531;-,189034404587557;3,18949031369937; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3172;454;1;######hyvillä;hyvillä;hyvillä;1;1;1;hyvillä;1;1;1;1;2,7;,571240571;5;1;106;90;83;269;174;213;211;92,4765100671141;52,8376383763838;101,938679245283;213,961077844311;157,965517241379;157,965517241379;140,835051546392;1,14623702736048;1,70333123821496;,814214983110453;1,25723801127856;1,10150622134905;1,34839554682384;1,49820657345729;163,714285714286;83;269;72,0363664772044;131,139998794606;52,8376383763838;213,961077844311;53,0273264989564;1,26701851451352;,814214983110453;1,70333123821496;,287966466789587;15;14;20;40;113;36;12,7777777777778;11,0952380952381;23,8860759493671;26,7777777777778;90,6575342465753;23,59375;,851851851851852;,792517006802721;1,19430379746835;,669444444444445;,802279064128985;,655381944444444;4303,42857142857;18;10000;3881,04534273705;31,4646923077893;11,0952380952381;90,6575342465753;29,6960007505779;,8276296848568;,655381944444444;1,19430379746835;,195757005865077;12;3;2;27;22;13,2;2;27;11,1669154201149;CVCVCCV;2163;1;1;1;2,21408657761711;1,91907809237607;2,11773517533861;1,7229433982115;,102782961128356;-,0892609100353226;3,63381459891505;1,25527250510331;1,49782348915255;1,0451366262921;-,0821639407488097;-,183505527458005;3,33505651943909;,377252646704114;-,765864523952693;-,130187890972479;-,0564510093733939;,56350665259781;,535591062619406;1,01296042857994;-,703497599334304;,637876785893756;-2,21522388287891;-,72928160416175;1,29210181289237;1,32428447260337;-1,0584215246198;-1,51083574222714;-,0451039600623338;,33991946210093;-1,12577734860571;-,394319145008744
3173;454;2;#####hyvillä#;hyvillä;hyvillä;1;1;1;hyvillä;1;1;1;1;2,7;,571240571;5;1;106;90;83;269;174;213;211;92,4765100671141;52,8376383763838;101,938679245283;213,961077844311;157,965517241379;157,965517241379;140,835051546392;1,14623702736048;1,70333123821496;,814214983110453;1,25723801127856;1,10150622134905;1,34839554682384;1,49820657345729;163,714285714286;83;269;72,0363664772044;131,139998794606;52,8376383763838;213,961077844311;53,0273264989564;1,26701851451352;,814214983110453;1,70333123821496;,287966466789587;15;14;20;40;113;36;12,7777777777778;11,0952380952381;23,8860759493671;26,7777777777778;90,6575342465753;23,59375;,851851851851852;,792517006802721;1,19430379746835;,669444444444445;,802279064128985;,655381944444444;4020,71428571429;18;10000;4140,22941048302;31,4646923077893;11,0952380952381;90,6575342465753;29,6960007505779;,8276296848568;,655381944444444;1,19430379746835;,195757005865077;12;3;2;27;22;13,2;2;27;11,1669154201149;CVCVCCV;2163;1;1;0;2,21408657761711;1,91907809237607;2,11773517533861;1,7229433982115;,102782961128356;-,0892609100353226;3,60430321298196;1,25527250510331;1,49782348915255;1,0451366262921;-,0821639407488097;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3174;454;3;####hyvillä##;hyvillä;hyvillä;1;1;1;hyvillä;1;1;1;1;2,7;,571240571;5;1;106;90;83;269;174;213;211;92,4765100671141;52,8376383763838;101,938679245283;213,961077844311;157,965517241379;157,965517241379;140,835051546392;1,14623702736048;1,70333123821496;,814214983110453;1,25723801127856;1,10150622134905;1,34839554682384;1,49820657345729;163,714285714286;83;269;72,0363664772044;131,139998794606;52,8376383763838;213,961077844311;53,0273264989564;1,26701851451352;,814214983110453;1,70333123821496;,287966466789587;15;14;20;40;113;36;12,7777777777778;11,0952380952381;23,8860759493671;26,7777777777778;90,6575342465753;23,59375;,851851851851852;,792517006802721;1,19430379746835;,669444444444445;,802279064128985;,655381944444444;3460,57142857143;18;10000;4400,55602006318;31,4646923077893;11,0952380952381;90,6575342465753;29,6960007505779;,8276296848568;,655381944444444;1,19430379746835;,195757005865077;12;3;2;27;22;13,2;2;27;11,1669154201149;CVCVCCV;2163;1;1;0;2,21408657761711;1,91907809237607;2,11773517533861;1,7229433982115;,102782961128356;-,0892609100353226;3,53914781780572;1,25527250510331;1,49782348915255;1,0451366262921;-,0821639407488097;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3175;454;4;###hyvillä###;hyvillä;hyvillä;1;1;1;hyvillä;1;1;1;1;2,7;,571240571;5;1;106;90;83;269;174;213;211;92,4765100671141;52,8376383763838;101,938679245283;213,961077844311;157,965517241379;157,965517241379;140,835051546392;1,14623702736048;1,70333123821496;,814214983110453;1,25723801127856;1,10150622134905;1,34839554682384;1,49820657345729;163,714285714286;83;269;72,0363664772044;131,139998794606;52,8376383763838;213,961077844311;53,0273264989564;1,26701851451352;,814214983110453;1,70333123821496;,287966466789587;15;14;20;40;113;36;12,7777777777778;11,0952380952381;23,8860759493671;26,7777777777778;90,6575342465753;23,59375;,851851851851852;,792517006802721;1,19430379746835;,669444444444445;,802279064128985;,655381944444444;2616,28571428571;18;10000;4399,08485612958;31,4646923077893;11,0952380952381;90,6575342465753;29,6960007505779;,8276296848568;,655381944444444;1,19430379746835;,195757005865077;12;3;2;27;22;13,2;2;27;11,1669154201149;CVCVCCV;2163;1;1;0;2,21408657761711;1,91907809237607;2,11773517533861;1,7229433982115;,102782961128356;-,0892609100353226;3,41768516983651;1,25527250510331;1,49782348915255;1,0451366262921;-,0821639407488097;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3176;454;5;##hyvillä####;hyvillä;hyvillä;1;1;1;hyvillä;1;1;1;1;2,7;,571240571;5;1;106;90;83;269;174;213;211;92,4765100671141;52,8376383763838;101,938679245283;213,961077844311;157,965517241379;157,965517241379;140,835051546392;1,14623702736048;1,70333123821496;,814214983110453;1,25723801127856;1,10150622134905;1,34839554682384;1,49820657345729;163,714285714286;83;269;72,0363664772044;131,139998794606;52,8376383763838;213,961077844311;53,0273264989564;1,26701851451352;,814214983110453;1,70333123821496;,287966466789587;15;14;20;40;113;36;12,7777777777778;11,0952380952381;23,8860759493671;26,7777777777778;90,6575342465753;23,59375;,851851851851852;,792517006802721;1,19430379746835;,669444444444445;,802279064128985;,655381944444444;1493,85714285714;17;10000;3751,13673564745;31,4646923077893;11,0952380952381;90,6575342465753;29,6960007505779;,8276296848568;,655381944444444;1,19430379746835;,195757005865077;12;3;2;27;22;13,2;2;27;11,1669154201149;CVCVCCV;2163;1;1;0;2,21408657761711;1,91907809237607;2,11773517533861;1,7229433982115;,102782961128356;-,0892609100353226;3,17430906800463;1,23044892137827;1,49782348915255;1,0451366262921;-,0821639407488097;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3177;454;6;#hyvillä#####;hyvillä;hyvillä;1;1;1;hyvillä;1;1;1;1;2,7;,571240571;5;1;106;90;83;269;174;213;211;92,4765100671141;52,8376383763838;101,938679245283;213,961077844311;157,965517241379;157,965517241379;140,835051546392;1,14623702736048;1,70333123821496;,814214983110453;1,25723801127856;1,10150622134905;1,34839554682384;1,49820657345729;163,714285714286;83;269;72,0363664772044;131,139998794606;52,8376383763838;213,961077844311;53,0273264989564;1,26701851451352;,814214983110453;1,70333123821496;,287966466789587;15;14;20;40;113;36;12,7777777777778;11,0952380952381;23,8860759493671;26,7777777777778;90,6575342465753;23,59375;,851851851851852;,792517006802721;1,19430379746835;,669444444444445;,802279064128985;,655381944444444;72,1428571428571;14;146;47,6739921111031;31,4646923077893;11,0952380952381;90,6575342465753;29,6960007505779;,8276296848568;,655381944444444;1,19430379746835;,195757005865077;12;3;2;27;22;13,2;2;27;11,1669154201149;CVCVCCV;2163;1;1;0;2,21408657761711;1,91907809237607;2,11773517533861;1,7229433982115;,102782961128356;-,0892609100353226;1,8581933381044;1,14612803567824;1,49782348915255;1,0451366262921;-,0821639407488097;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
